geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020
city,Rotterdam,transit,,South Holland,Netherlands,100,102.96,101.82,110.3,107.25,88.64,85.05,103.79,101.61,108.29,110.41,116.64,103.43,92.79,101.84,113.47,108.48,114.2,117.22,104.7,95.61,106.99,115.21,110.58,114.2,117.45,100.26,97.34,116.41,118.41,113.48,115.3,116.93,111.76,95.29,111.99,114.12,109.99,116.31,117.5,102.1,87.62,107.49,106.6,110.28,105.28,106.27,92.2,83.41,104.39,102.84,108.07,113.86,110.01,100.94,83.59,100.67,101.54,96.7,85.39,69.91,56.73,39.72,40.08,38.33,35.11,31.03,33.42,28.51,26.45,28.01,30.09,30.92,28.95,30.93,28.2,26.16,29.93,32.28,29.93,29.08,30.12,25.07,25.9,31.8,30.46,32.75,34.1,33.78,29.15,24.05,29.03,35.58,33.16,33.32,32.66,26.52,28.95,36.52,36.1,35.66,38.44,37.5,31,31.18,33.7,35.82,39.29,39.53,37.86,33.58,32.84,38.85,38.07,43.31,42.34,42.96,39.12,35.71,,,44.94,46.43,44.87,42.78,42,46.63,54.17,57.38,51.5,53.39,43.31,42.99,58.68,60.73,60.18,58.13,58.42,54.31
city,Rotterdam,walking,,South Holland,Netherlands,100,104.28,103.19,117.74,136.09,141.44,100.85,104.44,106.52,112.64,127.93,148.99,158.18,110.12,110.86,114.62,117.14,128.67,147.89,174.77,102.31,103.36,110.58,118.78,125.01,156.48,155.32,73.89,107.11,111.13,116.36,115.79,165.54,170.08,92.52,106.54,116.45,118.23,128.9,152.88,150.28,90.41,105.83,115.05,114.39,112.12,139.02,137.13,91.32,95.11,107.51,114.63,115.23,136.06,157.09,92.69,95.08,96.54,101.67,99.69,96.15,98.08,53.92,56.06,59.99,53.97,51.09,59.34,57.83,43.75,49.06,55.66,57.84,57.49,64.55,57.13,40.97,50.6,57.17,56.73,61.64,64,65.35,57.99,60.95,70.33,75.87,75.6,82.02,73.09,50.74,50.84,62.98,68.87,75.18,76.22,61.16,64.09,65.59,68.71,79.96,84.66,86.05,75.29,68.69,69.76,59.22,70.81,70.74,76.54,72.98,69.15,75.83,77.31,82.7,84.81,92.19,95.6,68.48,,,78.28,83.62,94.73,86.7,78.44,84.43,93.95,107.56,101.02,111.54,93.34,71.37,100.72,107.4,111.08,109.91,124.28,115.27
city,Rouen,driving,,Upper Normandy Region,France,100,114.5,120.82,111.06,120.24,111.97,87.12,100.24,104.3,103.66,114.7,115.55,106.74,79.04,96.73,104.87,109.16,112.41,115.19,122.2,80.2,100.39,102.01,105.45,108.66,113.87,115.49,83.27,103.46,110.57,112.46,115.63,121.89,109.59,82.34,105.79,107.23,106.73,112.19,109.24,97.48,72.82,93.67,94.42,95.69,97.05,99.32,94.84,79.73,96.07,98.36,113.4,112.02,112.51,106.76,76.84,95.24,105.41,110.66,100.62,90.01,81.15,47.27,54.91,32.14,23.94,23.73,22.75,17.18,16.22,25.84,27.44,25.77,26.33,25.41,20.18,19.03,28.02,29.11,27.22,28.98,26.33,20.91,21.62,29.16,29.65,31.43,30.14,31.97,24.62,18.92,22.6,33.81,36.22,34.94,36.07,27.96,24.98,37.15,38.08,40.31,39.29,36.26,28.55,27.84,38.46,52,47.2,45.12,35.03,37.4,34.37,46.89,49.85,51.19,52.86,41.63,41.64,47.55,,,85.41,86.55,90.48,80.84,71.4,91.4,99.65,100.57,85.06,99.88,90.47,80.03,101.59,104.87,107.18,106.87,113.51,104.98
city,Rouen,walking,,Upper Normandy Region,France,100,112.97,122.61,132.91,121.06,132.73,63.56,92.69,102.17,105.82,120.52,119.53,121.91,57.28,84.53,91.08,117.7,124.06,130.54,147.57,60.25,89.74,96.06,104.21,114.39,119.91,126.45,59.01,86.89,101.65,113.86,126.74,131.41,131.47,61.61,94.98,107.81,105.39,110.06,106.69,101.88,49.54,86.95,86.14,89.59,90.85,89.08,99.94,61.39,82.51,96.76,102.04,104.34,115.84,130.64,54.74,81.54,92.24,96.22,101.28,95.35,87.82,41.4,38.92,23.17,21.54,23.17,17.72,15.34,14.41,27.09,24.34,23.06,22.84,20.75,17.76,14.93,19.91,20.65,20.67,20.26,20.96,17.7,19.31,19.82,24.78,24.16,22.92,25.19,22.98,15.28,18.48,24.3,27.54,23.97,25.19,23.75,19.8,24.43,25.11,28.89,27.13,27.52,24.51,21.87,23.7,26.45,24.61,25.73,21.62,24.01,19.86,29.63,30.25,34.85,32.85,28.43,30.15,27.94,,,65.06,70.16,73.63,66.34,42.8,68.39,84,79.97,59.82,85.77,75.78,51.39,81.79,85.65,91.89,89.12,96.2,84.82
city,Sacramento,driving,,California,United States,100,101.87,106.73,102.75,124.13,113.46,83.83,100.15,108.5,110.06,110.07,124.95,114.26,86.02,101.33,104.06,105.83,111.19,126.31,119.29,78.17,102.12,108.01,110.39,114.55,129.29,119.32,92.94,107.76,111.84,110.67,120.84,139.31,119.55,97.75,106.85,110.21,112.73,117.98,134.51,130.63,102,111.27,114.06,115.06,119.34,133.98,126.7,96.03,109.47,118.45,115.21,117.39,129.14,119.04,90.75,104.16,108.58,109.08,107.02,112.99,86.86,63.79,78.93,75.51,68.14,69.79,61.66,52.06,41.85,53.47,52.57,54.19,56.89,61.32,48.71,41.57,55.71,57.56,57.81,59.09,65.34,49.18,37.76,53.92,58.41,57.6,59.18,67.05,58.84,39.68,59.23,61.78,65.19,65.42,71.52,65.15,53.65,65.94,66.08,67.57,70.26,76.3,69.94,57.49,69.58,72,71.69,75.4,86.34,77.45,64.22,77.07,79.49,78.53,80.27,91.12,85.96,66.99,,,83.16,86.68,102.24,94.8,69.92,85.15,93.02,96.93,100.29,114.36,105.62,89.18,87.81,101.19,103.11,105.8,118.07,108.51
city,Sacramento,transit,,California,United States,100,102.03,102.5,92.64,112.51,94.01,73.85,100.5,131.6,130.16,127.3,125.02,95.77,78.63,120.39,117.15,121.08,121.06,121.37,103.93,75.26,112.23,116.02,117.38,117.3,121.73,97.01,88.15,117.53,119.92,113.39,124.34,121.86,98.52,86.13,102.84,118.1,117.77,124.73,126.21,106.59,87.62,116.81,121.95,117.41,117.57,123.91,104.15,85.97,111.98,117.82,114.5,118.91,118.31,87.69,78.25,106.48,108.77,111.33,105.6,97.88,63.06,54.48,63.09,61.22,49.45,49.99,39.75,35.84,32.43,43.07,35.12,35.74,34.74,33.88,29.07,29.2,36.52,35.84,36.87,34.05,34.52,23.82,21.54,27.7,33.57,31.14,30.73,30.34,29.42,25.83,30.68,32.53,30.71,33.45,32.12,30.23,28.39,34.41,32.36,33.34,35.44,36.12,34.73,30.35,36.5,36.54,34.97,37.05,41.2,36.67,31.72,37.73,38.21,40.49,37.58,40.4,38.88,29.85,,,38.86,35,39.85,39.06,30.29,40.23,37.65,39.73,39.76,42.09,42.59,36.21,41.83,43.27,43.94,43.48,47.94,45.45
city,Sacramento,walking,,California,United States,100,98.96,107.49,93.61,124.25,142.44,95.2,99.39,112,119.25,111.72,129.77,141.88,97.57,103.57,104.47,109.59,109.73,131.79,157.71,80.96,98.77,104.38,110.68,110.85,143.53,151.51,104.44,109.32,109.03,108.42,131.88,159.67,158.35,123.5,108.41,108.5,112.81,119.71,139.59,171.55,115.21,109,110.35,115.87,120.23,139.98,161.83,105.4,102.49,121.67,113.61,117.66,133.35,137.15,103.22,102.25,107.26,114.48,104.05,115.42,92.59,60.44,69.54,72.47,63.29,70.79,60.3,60.16,49.86,56.06,50.66,56.66,56.68,62.04,46.2,49.46,57.9,61.43,61.8,63.59,67.12,44.5,33.64,52.87,62.16,59.32,58.8,69.1,64.16,45.44,63.4,67.41,66.85,67.41,68.87,68.88,57.94,64.65,70.79,70.34,71.39,75.69,74.27,62.11,73.16,73.76,72.77,76.53,86.75,79.39,68.17,77.75,81.24,80.5,83.2,89.42,89.57,68.28,,,90.45,96.81,115.32,108.45,79.22,95.92,107.41,114.78,117.42,131.91,126.9,101.19,102.74,114.43,114.83,116.46,133.99,133.39
city,Saint Petersburg - Clearwater (Florida),driving,,Florida,United States,100,101.18,102.74,107,118.67,115.7,82.57,97.89,97.78,96.86,100.98,115.88,105.01,78.77,94.55,97.39,98.03,103.8,120.67,103.59,76.59,94.8,100.32,103.16,127.86,118.27,112.47,89.87,104.53,109.78,113.51,120.09,136.15,127.28,101.47,114.11,116.18,117.74,123.78,135.83,126.26,98.63,110.91,114.65,115.22,123.07,132.29,130.67,99,110.84,115.64,122,123.71,133.49,127.73,94.25,113.82,118.95,119.73,114.38,120.96,114.76,91.92,98.03,89.46,80.38,76.82,76.35,57.71,43.7,53.32,53.72,52.92,50.33,54.1,45.16,35.9,47.24,48.36,48.57,48.86,49.7,42.26,30.58,44.15,46.16,47.71,48.2,53.5,46.73,31.69,47.38,49.14,51.39,49.69,58.49,49.61,43.34,50.14,55.41,55.91,57.53,51.98,58.4,47.38,58.36,59.23,61.12,61.14,72.33,68.64,56.44,70.66,75.79,75.22,77.45,92.12,98.31,60.72,,,86.4,88.73,100.4,109.16,95.24,80.79,93.98,96.45,101.06,117.3,124.16,100.21,83.77,97.5,101.53,101.95,113.4,120.24
city,Saint Petersburg - Clearwater (Florida),transit,,Florida,United States,100,101.86,105.93,111.46,105.82,91.71,72.28,87.41,96.76,92.65,94.65,100.51,91.85,71.77,102,88.1,88.91,93.2,98.84,84.94,69.92,94.69,94.07,95.78,110.88,100.95,96.18,83.63,102.26,111.57,106.51,107.35,112.55,104.55,93.16,106.33,105.93,106.77,108.08,112,98.8,86.72,101.49,108.66,100.58,104,111.28,98.07,85.01,95.71,110.73,105.89,99.53,107.42,97.02,85.05,102.11,97.6,100.58,90.03,88.72,88.32,79.74,87.38,75.95,63.37,61.95,64.5,48.64,45.8,52.02,49.87,46.38,44.49,49.76,42.34,39.58,50.2,41.43,42.63,41.8,39.03,35.39,27.14,38.09,40.67,41.29,38.81,36.52,34.99,30.59,40.01,38.01,33.61,31.39,35.47,33.36,33.25,32.56,48.24,37.36,41.29,34.56,39.32,37,41.43,41.72,45.8,36.45,43.62,41.11,44.74,52.86,48.74,53.55,53.51,57.08,56.02,41.69,,,55,55.4,56.38,61.37,57.15,53.29,63.33,58.64,64.17,66.57,68.13,56.78,53.4,67.48,63.88,64.02,66.68,70.21
city,Saint Petersburg - Clearwater (Florida),walking,,Florida,United States,100,102.06,103.7,107.72,135.31,168.76,101.79,113.04,89.48,92.47,98.36,128.78,136.88,94.1,89.54,91.69,92.55,99.89,120.54,131.73,86.53,92.44,94.36,107.05,105.31,141.16,154.78,113.87,102.49,111.73,112.78,120.23,149.41,186.26,132.44,121.58,116.91,115.68,128.72,144.39,201.68,128.82,115.9,108.89,103.38,117.85,142.25,179.56,126.3,120.05,122.1,125.9,124.11,167.74,190.62,127.19,133.35,138.76,137.2,136.52,149.05,174.17,137.27,129.88,113.33,98.44,85.33,84.32,63.38,50.78,56.21,60.67,55.94,53.44,57.52,53.2,42.27,48.21,52.19,52.59,49.6,52.45,50,31.78,50.69,51.55,55.27,51.98,58.51,54.26,39.69,49.77,51.53,52.02,50.86,62.96,52.84,45.78,49.41,60.68,61.64,61.38,49.95,63.16,51.49,60.22,61.89,62.96,62.84,77.23,76.86,60.2,72.59,85.69,79.38,82.46,105.01,127.88,64.3,,,99.32,97.84,117.29,153.15,128.55,86.73,103.22,111.5,112.62,146.59,185.95,141.65,99.32,108.27,113.14,114.12,136.38,171.94
city,Saint Petersburg - Russia,driving,Sankt-Peterburg (Russia)|Санкт-Петербург (Россия),,Russia,100,101.26,105.51,108.2,109.88,108.99,103.65,109.26,112.1,112.02,113.14,112.98,109.02,101.46,105.52,108.29,108.33,111.61,108.87,106.3,103.1,101.68,106.16,109.62,110.46,116.33,106.22,103.08,109,111.73,114.34,114.73,119.08,111.49,108.32,111.16,114.36,118.06,120.02,124.46,113.29,98.16,102.73,109.4,108.89,112.56,117.89,113.42,100.99,104.05,107.5,111.6,118.78,120.41,112.79,99.26,106.84,104.86,110.29,110.86,106.48,99.13,99.59,94.74,97.43,94.58,92.84,93.38,81.2,79.29,91.93,88.93,87.61,89.8,99.31,59.05,47.12,46.59,38.88,34.38,33.93,37.03,34.57,37.91,45.26,53.18,48.81,48.85,49.78,41.88,40.08,48.95,49.52,52.17,50.67,51.81,41.82,38.39,49.55,54.4,55.08,56.04,55.74,47.88,48.25,57.04,58.4,59.66,70.43,56.88,53.99,44.61,53.6,62.79,65.39,62.15,66.7,53.24,55.41,,,71.01,70.24,71.3,59.25,58.26,67.26,74.21,72.75,70.68,81.39,74.88,73.9,80.85,85.8,88.23,83.77,98.83,82.97
city,Saint Petersburg - Russia,walking,Sankt-Peterburg (Russia)|Санкт-Петербург (Россия),,Russia,100,103.53,97.82,97.67,118.1,120.06,107.92,103.98,112.43,107.91,115.9,125.94,120.64,104.66,107.72,114.3,114.29,115.04,110.83,115.97,112.27,106.27,108.6,109.19,110.2,114.91,119.74,106.16,106.13,120.3,118.62,118.89,130.53,132.65,114,111.19,117.94,122.38,126.52,137.08,128,128.52,109.28,111.99,107.96,115.84,121.33,132.66,102.19,113.83,109.75,102.69,112.64,129.65,138.86,134.86,126.96,113.3,103.32,104.42,114.04,108.15,105.13,88.87,96.69,78.31,89.07,87.86,78.79,76.01,88.82,82.85,84.19,79.71,82.64,52.81,37.68,35.87,28.45,22.23,22.45,25.49,27.65,26.5,32.03,44.57,37.35,34.98,35.64,31.61,26.86,33.43,32.61,36.46,34.29,33.28,26,27.99,35.74,38.4,38.23,38.12,35.98,34.45,32.75,36.94,37.65,36.64,42.66,38.44,42.32,34.95,44.37,49.08,51.94,44.34,50.51,45.29,46.21,,,48.43,48.17,46.73,41.48,47.93,46.74,55.81,53.55,46.11,58.46,62.95,63.5,72.59,74.61,75.26,63.14,75.08,72.64
city,Salt Lake City,driving,,Utah,United States,100,110.87,111.84,116.86,132.36,128.42,69.85,103.4,108.28,108.35,119.4,131.25,134.19,69.6,104.44,106.81,111.27,114.24,132.72,129.75,68.3,87.53,116.54,112.13,119.61,134.58,134.89,74.69,109.63,115.77,119.18,130.8,147.3,129.31,72.96,114.65,113.54,121.05,127.16,147.82,142.2,80.79,115.26,120.83,123.84,126.63,147.42,141.12,71.37,113.59,120.05,121.17,131.34,144.06,139.79,75.81,110.39,116.08,116.62,108.72,114.22,102.61,60.41,86.25,80.74,69.23,72.77,78.45,71.99,44.49,64.69,65,61.9,62.16,72.08,59.7,39.98,60,64.36,64.29,62.96,73.23,60.38,39.23,62.64,65.68,71.25,68.76,81.12,69.85,37.84,66.13,71.35,70.05,72.41,87.4,82.05,49.53,80,80.73,80.56,80.41,94.82,88.45,57.46,82.56,87.02,89.21,92.12,104.85,98.06,62.19,95.96,100.01,101.07,103.15,118.91,111.34,63.2,,,109.63,113,128.99,120.77,77.64,114.2,116.94,117.04,127.66,136.26,120.27,81.46,103.87,123.28,129.26,134.39,146.36,131.55
city,Salt Lake City,transit,,Utah,United States,100,105.63,103.8,103.43,112.68,96.31,62.27,89.63,100.25,97.67,103.01,99.64,95.32,59.81,96.31,94.4,96.86,101.78,108.63,88.99,60.94,99.3,97.63,108.29,104.81,99.5,87.88,58.59,96.77,97.36,102.4,100.32,106.9,86.44,59.13,94.8,95.61,98.82,99.43,112.68,97.26,61.1,98.82,101.99,112.3,107.94,111.64,98.12,58.14,104.47,102.22,101.45,109.85,112.48,95.07,62.97,97.38,90.14,87.37,79.48,73.98,62.91,44.42,59.43,51.47,43.19,38.81,38.67,32.42,26.63,33.72,36.07,33.57,31.24,31.4,26.67,21.59,30.43,30.63,30.85,29.29,28.96,24.57,25.27,31.08,30.74,30.54,27.06,30.52,27.91,20.91,30.51,28.53,26.94,26.18,28.91,26.18,21.81,32.32,31.19,30.61,29.2,31.71,27.39,25.74,35.49,32.53,35.15,34.11,35.46,34.45,28.35,36.75,39.69,39.4,37.09,40.64,38.86,26.17,,,39.13,44.3,43.79,41.98,35.26,45.75,41.93,40.98,45.28,42.9,37.52,31.38,39.8,48.83,46.38,45.36,44.92,44.12
city,Salt Lake City,walking,,Utah,United States,100,109.15,119.97,132.89,153.27,160.24,80.34,107.38,109.39,108.85,123.67,147.96,168.55,80.93,112.29,114.39,114.73,129.92,157.36,159.53,78.21,77.39,108.4,108.88,108.87,146.33,159.69,86.02,111.72,117.95,126.26,136.86,176.83,170.01,81.55,115.81,111.92,122.01,130.59,172.02,180.02,101.76,119.41,128.72,142.32,141.36,177.51,178.05,78.95,122.52,135.57,150.12,156.88,175.65,175.89,87.51,115.92,123.93,115.78,117.14,119.6,116.19,68.6,93.9,92.6,66.95,73.44,78.41,78.12,52.5,69.55,68.05,61.33,60.04,75.82,62.04,45.35,67.92,70.91,68.79,66.78,80.46,68.47,46.16,70.1,79.29,80.1,71.32,87.9,81.99,45.5,67.44,74.54,70.23,70.43,88.35,87.05,52.14,87.09,87.32,86.52,79.22,99.52,96.09,62.66,88.68,88.92,95.61,97.78,107.72,109.35,68.55,104.82,112.55,104.72,110.74,128.7,126.7,68.57,,,124.53,125.59,145.42,141.4,86.48,132.6,133.79,130.22,146.29,151.49,142.07,92.4,118.03,146.38,150.2,163.17,171.12,159.35
city,San Antonio,driving,,Texas,United States,100,102.27,104.15,108.25,124.95,121.24,91.13,96.73,102.52,102.36,111.12,128.26,120.05,84.16,99.87,103.38,106.89,110.05,128.94,123.8,80.15,99.49,104.14,101.31,113.27,129.73,127.07,87.2,101.91,104.27,115.38,129.79,153.28,143.3,102.8,109.63,111.43,108.54,112.34,137.35,134.85,91.66,104.85,112.74,118.73,120.14,141.17,138.13,97.03,108.71,112.73,115.77,124.84,144.48,133.24,96.34,109.21,115.71,119.01,115.65,119.63,104.04,74.32,87.19,82.72,78.51,74.23,73.54,56.11,43.51,61.79,63.36,53.47,55.93,62.28,52.44,41.33,52.85,57.53,57.99,54.55,59.58,45.14,40.79,54.25,57.26,58.44,58.94,65.05,56.68,38.61,58.6,61.16,66.53,67.33,72.58,64.75,53.26,67.44,66.86,66.09,72.48,80.29,72.81,57.08,69.93,71.89,73.99,77.76,90.86,81.66,64.31,79.48,83.73,82.97,84.42,97.06,91.44,67.01,,,89.5,94.78,105.43,98.61,80.38,98.1,101.1,101.97,105.52,122.74,108.52,83.6,82.57,104.38,106.54,106.96,127.38,119.56
city,San Antonio,transit,,Texas,United States,100,103.18,98.17,96.02,103.07,90.75,79.89,104.27,113.45,101.95,108.34,104.94,94.38,79.7,108.59,102.95,112.16,99.17,109.39,96.65,76.23,110.71,107.85,93.83,97,105.71,95.08,81.74,107.43,97.76,104.61,113.35,109.38,97.06,80.35,101.61,107.33,102.24,96.05,106,97.58,79.01,114,106.28,99.71,101.84,108.7,95.25,77.94,106.46,105.18,103.52,108.02,112.79,89.36,76.96,101.5,98.05,98.45,97.56,92.92,78.09,63.41,80.58,72.79,69.04,57.94,50.86,40.55,39.64,51.83,49.54,44.36,49.71,50.13,44.02,39.31,48.23,46.54,44.44,39.59,43.37,31.69,34.89,47.04,44.89,44.33,43.29,41.78,38.5,35.51,44.69,40.66,42.86,41.1,42,39.19,37.17,43.73,42.64,43.63,43.03,44.09,39.51,37.28,44.87,44.92,46.49,45.63,50.32,44.5,43.27,48.61,49.07,49.32,48.47,52.93,45.29,39.51,,,50.29,51.95,51.53,45.94,44.23,52.51,56.48,52.83,51.63,55.28,49.46,42.33,46.42,56.77,56.18,53.17,60.32,57.6
city,San Antonio,walking,,Texas,United States,100,105.49,110.11,111.81,162.46,213.79,129.03,120.85,105.63,98.39,113.75,152.41,192.49,116.14,118,125.16,123.74,114.51,146.39,200.19,100.28,106.49,113.93,107.9,129.93,168.11,193.49,112.8,107.5,100.56,135.16,165.82,228.34,249.39,153.76,126.36,118.1,117.44,118.4,168.34,209.42,119.24,114.31,123.27,131.27,136.5,172.56,213.61,126.79,119.33,119.55,121.48,147.2,190.64,209.96,143.5,135.71,146.48,149.83,149.36,154.68,158.51,94.14,97.04,87.46,79.22,72.47,66.89,53.15,42.25,60.48,62.64,54.85,57.03,63.83,54.55,45.82,54.18,60.36,59.68,50.36,55.43,42.45,42.01,54.95,59.3,59.44,57.28,64.76,58.92,41.47,60.69,59.17,66.09,63.85,66.23,61.31,54.35,68.14,63.88,66.89,69.4,75.97,72.13,59.08,67.04,68.31,74.29,75.59,87.02,83.1,62.45,77.9,81.4,79.01,82.69,95.81,94.65,68.67,,,91.74,100.24,111.11,112.4,88.08,101.83,104.21,107.23,110.89,133.31,134.91,102.45,91.51,113.92,117.03,114.1,142.07,166.63
city,San Diego,driving,,California,United States,100,108.21,112.17,113.81,128.94,121.41,94.84,103.63,111.58,111.84,118.84,134.33,123.03,89.8,104.33,111.78,111.35,116.45,141.59,123.78,82.64,104.08,112.88,115.55,119.83,133.03,127.89,89.12,104.72,115.29,117.77,129.08,153.56,133.09,110.1,112.88,116.69,117.73,121.61,140.89,123.96,101.59,112.51,117.8,118.63,121.25,140.93,133.11,94.61,110.27,119.33,115.52,120.55,138.74,128.41,99.6,110.33,110.85,110.92,105.37,107.55,89.84,70.2,79.33,71.75,61.84,60.73,57.27,49.51,38.56,46.11,47.23,45.93,45.86,51.51,45.19,37.1,47.61,46.93,47.59,47.41,53.35,44.98,34.8,41.44,41.51,42.91,43.28,48.63,48.75,31.06,45.65,49.2,52.27,52.3,58.03,51.71,41.69,52.11,52.54,54.12,56.19,62.48,58.45,47.34,56.58,58.87,60.59,63.66,72.65,68.5,56.22,64.02,66.47,65.92,67.63,78.35,75.69,58.37,,,71.28,74.31,86.58,85.02,68.41,75.91,79.09,80.47,84.51,98.02,93.31,80.75,77.27,85.49,87.31,88.87,99.85,102.9
city,San Diego,transit,,California,United States,100,100.79,101.17,99.02,105.72,100.96,81.38,93.72,103.14,104.86,106.2,117.76,99.78,80.38,107.19,107.62,107.68,107.57,119.27,105.25,78.7,109.89,114.17,107.09,110.37,113.89,103.71,75.14,101.12,109.46,109.33,114.73,124.33,106.99,90.33,104.1,114.98,110.08,111.28,117.13,96.16,88.44,109.73,112.95,107.59,109.63,118.88,104.91,80.08,105.28,109.29,102.65,109.06,115.3,101.85,81.32,98.01,90.38,94.61,77.01,75.76,66.36,54.6,61.75,52.86,38.62,38.52,34.02,27.38,24.22,27.9,26.99,25.23,25.14,26.09,23.31,21.34,26.42,24.74,24.02,23.78,24.86,21.51,18.81,20.83,19.78,21.58,20.03,20.06,22.11,17.95,23.07,24.09,24.78,23.62,25.78,21.59,19.66,25.52,24.68,25.12,24.35,26.47,25.05,21.94,28.13,26.71,26.46,27.15,30.16,27.28,23.39,29.35,30.1,30.67,28.84,31.8,29.01,23.75,,,30.19,30.36,31.8,30.46,27.58,32.14,31.36,33.54,33.69,36.03,33.63,31.84,32.24,37.65,37.2,36.09,39.96,39.99
city,San Diego,walking,,California,United States,100,105.63,108.34,110.89,137.98,173.29,131.88,111.29,104.15,111.57,118.52,145,168.67,113.99,106.43,110.18,107.32,114.92,147.14,176.16,105.87,102.55,106.26,107.77,115.27,143.1,191.04,110.82,102.61,112.25,114.25,129.83,176.62,207.91,162.5,127.89,112.78,113.66,123.55,152.65,170.21,131.77,111.63,113.29,116.52,122.8,153.43,187.22,120.55,111.66,127.32,112.74,118.5,152.35,184.6,136.4,111.01,98.54,106.3,93.51,110.29,123.22,86.64,76.4,70.67,52.21,57.2,53.72,55.63,43.49,46.62,48.91,45.08,44.74,51.58,50.4,43.35,50.01,46.8,48.86,49.08,53.45,46.95,38.1,37.62,37.3,42.51,39.13,38.89,52.29,32.77,42.62,49.8,51.8,51.28,55.01,53.86,43.17,51.49,52.22,54.53,56.22,61.5,62.92,49.88,56.98,58.59,58.4,61.96,72.09,76.28,61.07,64.98,66.9,65.29,66.28,77.04,80.42,58.31,,,73.96,76.47,92.16,97.37,76.15,77.58,81.69,83.82,88.77,104.42,114.45,99.97,88.73,88.82,91.09,92.74,107.64,123.43
city,San Francisco - Bay Area,driving,,California,United States,100,104.21,106.18,106.36,122.64,113.41,88.8,93.39,104.98,107.24,107.3,119.47,109.95,83.02,95.83,101.08,102.55,107.28,119.84,109.55,77.61,95.55,100.86,102.7,109.42,121.05,115.31,89.9,101.77,106.75,109.2,118.5,134.38,115.94,95.72,95.19,107,105.28,109.61,124.77,118.74,94.03,104.88,109.28,112.69,114.39,125.81,115.27,87.81,100.86,109.23,105.44,108.4,116.44,102.73,79.26,91.22,94.67,93.93,90.38,93.48,69.17,51.49,69.85,44.76,42.72,43.76,45.92,37.88,30.67,37.39,37.15,38.41,39.16,42.68,34.93,29.66,38.06,39.25,39.29,38.93,44.4,35.34,27.59,34.63,38.93,38.93,39.43,45.52,40.02,29.96,38.61,40.59,42.78,41.5,47.14,44.38,36.64,41.83,42.24,44.12,45.68,52.35,48.69,39.91,44.63,46.78,46.9,49.1,56.59,52.03,44.28,49.53,53.27,53.2,55.21,63.3,59.81,48.58,,,57.35,59.42,70.27,66.47,51.34,58.65,63.23,66.01,68.55,79.29,73.39,64.59,62.92,70.45,72.05,72.5,83.84,71.78
